name,time,group,group_desc,level,zone_area
lighting,1616659203833827971,29,Deck_Lights,255,Middle_Floor
lighting,1616659204375763944,34,Island_Bench_Strip_Light,255,Middle_Floor
lighting,1616659204904843182,92,Garden_Lights_1,255,Front_Garden
lighting,1616659205690517203,93,Garden_Lights_2,255,Front_Garden
lighting,1616659205996619804,95,Christmas_Lights,255,Front_Garden
lighting,1616659206472153802,13,Balcony_Uplights,255,Upper_Floor
lighting,1616659905414566899,36,Right_Pantry_Light,255,Middle_Floor
lighting,1616659911639966091,36,Right_Pantry_Light,0,Middle_Floor
lighting,1616660449070996266,45,Kitchen_Downlights,255,Middle_Floor
lighting,1616660449871760770,46,Kitchen_Pendant_Lights,255,Middle_Floor
lighting,1616660450461819187,48,Dining_Table_Downlights,255,Middle_Floor
lighting,1616660461222960129,50,Conservatory_Downlights,255,Middle_Floor
lighting,1616660924318306147,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616660946841878883,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616661322500333431,38,East_Spotlights,255,Front_Garden
lighting,1616661328763253812,54,Front_Door_Light,255,Front_Garden
lighting,1616661329284734133,89,Garage_External_Lights,255,Front_Garden
lighting,1616662802793530373,9,Ensuite_Towel_Rail,255,Upper_Floor
lighting,1616662890445387087,27,Sam_Bedroom_Fan,85,Upper_Floor
lighting,1616662913527094454,90,Garage_Light,255,Garage
lighting,1616663185896743550,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616663227797538060,72,Rumpus_West_Downlights,255,Lower_Floor
lighting,1616663261561610108,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616663277624383959,67,Network_Room_Downlight,255,Lower_Floor
lighting,1616663305191094423,67,Network_Room_Downlight,0,Lower_Floor
lighting,1616663331175726832,54,Front_Door_Light,0,Front_Garden
lighting,1616663331703333951,89,Garage_External_Lights,0,Front_Garden
lighting,1616663596323435580,90,Garage_Light,0,Garage
lighting,1616663835587630183,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616663843059126462,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616663917477246936,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616663923025150732,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616663950688812723,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616663986543245176,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616663993295268481,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616664030206880206,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616664036623269561,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616664629292624336,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616665268357383849,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616666028398538688,54,Front_Door_Light,255,Front_Garden
lighting,1616666028732955185,89,Garage_External_Lights,255,Front_Garden
lighting,1616666062525359205,38,East_Spotlights,0,Front_Garden
lighting,1616666062733229882,54,Front_Door_Light,0,Front_Garden
lighting,1616666063348624091,89,Garage_External_Lights,0,Front_Garden
lighting,1616666100240626697,40,Upper_Stair_Lights,255,Upper_Floor
lighting,1616666100939068925,11,Upper_Hallway_Floor_Lights,255,Upper_Floor
lighting,1616666123979804262,15,Walk_In_Robe_Light,255,Upper_Floor
lighting,1616666237980015523,15,Walk_In_Robe_Light,0,Upper_Floor
lighting,1616666310143530525,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616666328537224214,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616666352622240083,42,North_West_Downlights,255,Middle_Floor
lighting,1616666439376783260,17,Kate_Bedroom_Light,255,Upper_Floor
lighting,1616668343736737920,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616668473640912159,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616669833036868660,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616670005564906431,9,Ensuite_Towel_Rail,0,Upper_Floor
lighting,1616670489901255681,36,Right_Pantry_Light,255,Middle_Floor
lighting,1616670524971575691,36,Right_Pantry_Light,0,Middle_Floor
lighting,1616670547228014213,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616670560359655819,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616670695032086378,15,Walk_In_Robe_Light,255,Upper_Floor
lighting,1616670724710797885,42,North_West_Downlights,0,Middle_Floor
lighting,1616670726345350732,72,Rumpus_West_Downlights,0,Lower_Floor
lighting,1616670742262889215,25,Kate_Bedroom_Fan,85,Upper_Floor
lighting,1616670808975470586,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616671331967159217,36,Right_Pantry_Light,255,Middle_Floor
lighting,1616671339395645525,36,Right_Pantry_Light,0,Middle_Floor
lighting,1616672400008490251,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616672493832852893,23,Sam_Bedroom_Light,0,Upper_Floor
lighting,1616672703961928173,17,Kate_Bedroom_Light,0,Upper_Floor
lighting,1616673603425183602,1,Balcony_Lights,0,Upper_Floor
lighting,1616673603760586737,13,Balcony_Uplights,0,Upper_Floor
lighting,1616673604288289253,53,East_Up_Lights,0,Front_Garden
lighting,1616673604817554037,29,Deck_Lights,0,Middle_Floor
lighting,1616673605345174399,33,Kitchen_Strip_Light,0,Middle_Floor
lighting,1616673607626739538,34,Island_Bench_Strip_Light,0,Middle_Floor
lighting,1616673607635618526,92,Garden_Lights_1,0,Front_Garden
lighting,1616673607639880300,93,Garden_Lights_2,0,Front_Garden
lighting,1616673607648693632,95,Christmas_Lights,0,Front_Garden
lighting,1616674368968387625,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616674833019698290,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616674942967355966,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616675004691658315,26,Tom_Bedroom_Fan,255,Upper_Floor
lighting,1616675006715785272,26,Tom_Bedroom_Fan,0,Upper_Floor
lighting,1616675079043434205,38,East_Spotlights,255,Front_Garden
lighting,1616675088182848137,54,Front_Door_Light,255,Front_Garden
lighting,1616675088707569641,89,Garage_External_Lights,255,Front_Garden
lighting,1616675238830731646,38,East_Spotlights,0,Front_Garden
lighting,1616675240111471961,54,Front_Door_Light,0,Front_Garden
lighting,1616675240429197633,89,Garage_External_Lights,0,Front_Garden
lighting,1616675278048393465,19,Study_Downlights,255,Upper_Floor
lighting,1616675302597252778,19,Study_Downlights,0,Upper_Floor
lighting,1616675316908370590,37,Powder_Room_Fan,255,Middle_Floor
lighting,1616675317086870866,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616675754092601357,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616675761565128647,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616675920652350890,37,Powder_Room_Fan,0,Middle_Floor
lighting,1616675920678758684,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616676270166676353,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616676279093622478,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616676290300885553,72,Rumpus_West_Downlights,255,Lower_Floor
lighting,1616676309803980385,76,West_Spotlights,255,Backyard
lighting,1616676310358787440,73,South_Porch_Lights,255,South_Path
lighting,1616676422294749919,76,West_Spotlights,0,Backyard
lighting,1616676423013377484,73,South_Porch_Lights,0,South_Path
lighting,1616676438987595629,72,Rumpus_West_Downlights,0,Lower_Floor
lighting,1616676626917133424,50,Conservatory_Downlights,0,Middle_Floor
lighting,1616676798131312998,21,Tom_Bedroom_Light,255,Upper_Floor
lighting,1616676801586209912,21,Tom_Bedroom_Light,0,Upper_Floor
lighting,1616676859071506619,45,Kitchen_Downlights,0,Middle_Floor
lighting,1616676859680659316,46,Kitchen_Pendant_Lights,0,Middle_Floor
lighting,1616676860880679710,48,Dining_Table_Downlights,0,Middle_Floor
lighting,1616676877905544143,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616676939749059755,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616676953616540056,11,Upper_Hallway_Floor_Lights,0,Upper_Floor
lighting,1616676987550807020,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616677254914107709,19,Study_Downlights,255,Upper_Floor
lighting,1616677333119891158,19,Study_Downlights,0,Upper_Floor
lighting,1616677884146454257,15,Walk_In_Robe_Light,0,Upper_Floor
lighting,1616677886216391144,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616678405669020146,38,East_Spotlights,255,Front_Garden
lighting,1616678406009453653,54,Front_Door_Light,255,Front_Garden
lighting,1616678406532479337,89,Garage_External_Lights,255,Front_Garden
lighting,1616678468649173784,45,Kitchen_Downlights,255,Middle_Floor
lighting,1616678508689978260,45,Kitchen_Downlights,0,Middle_Floor
lighting,1616678553810283913,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616678752006582450,54,Front_Door_Light,0,Front_Garden
lighting,1616678752529518632,89,Garage_External_Lights,0,Front_Garden
lighting,1616679707338256341,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616679723003907107,45,Kitchen_Downlights,255,Middle_Floor
lighting,1616679788123753290,36,Right_Pantry_Light,255,Middle_Floor
lighting,1616679798633606850,36,Right_Pantry_Light,0,Middle_Floor
lighting,1616679803618979902,45,Kitchen_Downlights,0,Middle_Floor
lighting,1616681367211616751,26,Tom_Bedroom_Fan,85,Upper_Floor
lighting,1616681368205092096,26,Tom_Bedroom_Fan,170,Upper_Floor
lighting,1616684401684934744,88,Plant_Room_Subfloor_Fan,255,Pool_Area
lighting,1616691601909557050,10,Bathroom_Towel_Rail,255,Upper_Floor
lighting,1616694291158662767,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616694345451801553,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616695206398266126,88,Plant_Room_Subfloor_Fan,0,Pool_Area
lighting,1616695639990224298,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616696101826817934,30,MF_Subfloor_Fan,255,Middle_Floor
lighting,1616696303228179889,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616696381192351350,46,Kitchen_Pendant_Lights,255,Middle_Floor
lighting,1616696383596528135,45,Kitchen_Downlights,255,Middle_Floor
lighting,1616696384393773770,46,Kitchen_Pendant_Lights,0,Middle_Floor
lighting,1616696428457030038,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616696448392315835,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616696587224586592,54,Front_Door_Light,255,Front_Garden
lighting,1616696587735671732,89,Garage_External_Lights,255,Front_Garden
lighting,1616697001967560064,9,Ensuite_Towel_Rail,255,Upper_Floor
lighting,1616697435532763943,25,Kate_Bedroom_Fan,170,Upper_Floor
lighting,1616697435762497026,25,Kate_Bedroom_Fan,255,Upper_Floor
lighting,1616697436361697277,25,Kate_Bedroom_Fan,0,Upper_Floor
lighting,1616697468130899675,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616698802185155939,9,Ensuite_Towel_Rail,0,Upper_Floor
lighting,1616698805193994569,10,Bathroom_Towel_Rail,0,Upper_Floor
lighting,1616699044685789549,7,Bathroom_Heat_Light,255,Upper_Floor
lighting,1616699132375865594,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616699287730946019,3,Ensuite_Fan,255,Upper_Floor
lighting,1616699703466474966,30,MF_Subfloor_Fan,0,Middle_Floor
lighting,1616699803374277555,23,Sam_Bedroom_Light,255,Upper_Floor
lighting,1616699803919818243,23,Sam_Bedroom_Light,0,Upper_Floor
lighting,1616699804225908670,23,Sam_Bedroom_Light,255,Upper_Floor
lighting,1616699805140637084,27,Sam_Bedroom_Fan,170,Upper_Floor
lighting,1616699805921312110,27,Sam_Bedroom_Fan,255,Upper_Floor
lighting,1616699806501224507,27,Sam_Bedroom_Fan,0,Upper_Floor
lighting,1616700104361145604,7,Bathroom_Heat_Light,0,Upper_Floor
lighting,1616700471204886085,3,Ensuite_Fan,0,Upper_Floor
lighting,1616700537433154030,15,Walk_In_Robe_Light,255,Upper_Floor
lighting,1616700561329947837,3,Ensuite_Fan,255,Upper_Floor
lighting,1616700663957270405,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616700871333879550,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616700877940745969,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616701018180255690,38,East_Spotlights,0,Front_Garden
lighting,1616701018791324117,54,Front_Door_Light,0,Front_Garden
lighting,1616701019194320474,89,Garage_External_Lights,0,Front_Garden
lighting,1616701029956271158,54,Front_Door_Light,255,Front_Garden
lighting,1616701030485236057,89,Garage_External_Lights,255,Front_Garden
lighting,1616701331148325082,54,Front_Door_Light,0,Front_Garden
lighting,1616701331160686384,89,Garage_External_Lights,0,Front_Garden
lighting,1616701943257925597,72,Rumpus_West_Downlights,255,Lower_Floor
lighting,1616701956257435462,3,Ensuite_Fan,0,Upper_Floor
lighting,1616701983962479012,57,Laundry_Downlights,255,Lower_Floor
lighting,1616702029882528569,70,Guest_Bathroom_Downlight,255,Lower_Floor
lighting,1616702097293685414,67,Network_Room_Downlight,255,Lower_Floor
lighting,1616702110602059032,15,Walk_In_Robe_Light,0,Upper_Floor
lighting,1616702113242104942,67,Network_Room_Downlight,0,Lower_Floor
lighting,1616702181339036271,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616702190950209684,40,Upper_Stair_Lights,0,Upper_Floor
lighting,1616702196247510872,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616702367797633042,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616702391559597309,17,Kate_Bedroom_Light,255,Upper_Floor
lighting,1616702602901268286,23,Sam_Bedroom_Light,0,Upper_Floor
lighting,1616702776389676329,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616702781399003735,36,Right_Pantry_Light,255,Middle_Floor
lighting,1616702785271515421,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616702792076991031,36,Right_Pantry_Light,0,Middle_Floor
lighting,1616702906067537090,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616702978291564738,17,Kate_Bedroom_Light,0,Upper_Floor
lighting,1616703004297104139,23,Sam_Bedroom_Light,255,Upper_Floor
lighting,1616703006451414533,23,Sam_Bedroom_Light,0,Upper_Floor
lighting,1616703006819129449,23,Sam_Bedroom_Light,255,Upper_Floor
lighting,1616703050226936739,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616703052950977505,23,Sam_Bedroom_Light,0,Upper_Floor
lighting,1616703090835032219,45,Kitchen_Downlights,0,Middle_Floor
lighting,1616703242433101527,70,Guest_Bathroom_Downlight,0,Lower_Floor
lighting,1616703269632999803,90,Garage_Light,255,Garage
lighting,1616703943977054004,90,Garage_Light,0,Garage
lighting,1616709602279505148,9,Ensuite_Towel_Rail,255,Upper_Floor
lighting,1616716805778093678,9,Ensuite_Towel_Rail,0,Upper_Floor
lighting,1616731651078290086,90,Garage_Light,255,Garage
lighting,1616732601328244888,90,Garage_Light,0,Garage
lighting,1616735457335333600,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616735457478149227,3,Ensuite_Fan,255,Upper_Floor
lighting,1616735942767629013,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616735945460175116,3,Ensuite_Fan,0,Upper_Floor
lighting,1616736048451586655,72,Rumpus_West_Downlights,0,Lower_Floor
lighting,1616736060151871033,57,Laundry_Downlights,0,Lower_Floor
lighting,1616737621001596273,3,Ensuite_Fan,255,Upper_Floor
lighting,1616737621589159937,14,Ensuite_Downlights,255,Upper_Floor
lighting,1616738389422525558,14,Ensuite_Downlights,0,Upper_Floor
lighting,1616738389499782889,3,Ensuite_Fan,0,Upper_Floor
lighting,1616738639738306788,90,Garage_Light,255,Garage
lighting,1616739245892968949,90,Garage_Light,0,Garage
lighting,1616744465127695341,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1616744598053424333,32,Left_Pantry_Light,255,Middle_Floor
lighting,1616744607611963295,32,Left_Pantry_Light,0,Middle_Floor
lighting,1616744730280406011,90,Garage_Light,255,Garage
lighting,1616744825591479727,17,Kate_Bedroom_Light,255,Upper_Floor
lighting,1616744979447185514,22,Bathroom_Downlights,255,Upper_Floor
lighting,1616745138726414352,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1616745330354714968,90,Garage_Light,0,Garage
lighting,1616745543277886112,1,Balcony_Lights,255,Upper_Floor
lighting,1616745543814414182,53,East_Up_Lights,255,Front_Garden
lighting,1616745544338577333,29,Deck_Lights,255,Middle_Floor
lighting,1616745544864717686,33,Kitchen_Strip_Light,255,Middle_Floor
lighting,1616745545395186239,34,Island_Bench_Strip_Light,255,Middle_Floor
lighting,1616745546776576930,92,Garden_Lights_1,255,Front_Garden
lighting,1616745546790000379,93,Garden_Lights_2,255,Front_Garden
lighting,1616745546960208261,95,Christmas_Lights,255,Front_Garden
lighting,1616745548356468403,13,Balcony_Uplights,255,Upper_Floor
lighting,1616746288746021041,17,Kate_Bedroom_Light,0,Upper_Floor
lighting,1616746394109790412,54,Front_Door_Light,255,Front_Garden
lighting,1616746394426655155,89,Garage_External_Lights,255,Front_Garden
lighting,1616746424186696925,38,East_Spotlights,255,Front_Garden
lighting,1616746494200791312,39,South_East_Spotlight,255,Middle_Floor
lighting,1616746822540073281,39,South_East_Spotlight,0,Middle_Floor
lighting,1616746881573652097,22,Bathroom_Downlights,0,Upper_Floor
lighting,1616749203549631679,9,Ensuite_Towel_Rail,255,Upper_Floor
lighting,1619869700005963496,15,Walk_In_Robe_Light,255,Upper_Floor
lighting,1619870318415212032,22,Bathroom_Downlights,0,Upper_Floor
lighting,1619870405282751073,9,Ensuite_Towel_Rail,0,Upper_Floor
lighting,1619871789492377986,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1619872083288170054,76,West_Spotlights,255,Backyard
lighting,1619872083785005610,73,South_Porch_Lights,255,South_Path
lighting,1619872173013209877,57,Laundry_Downlights,255,Lower_Floor
lighting,1619872177789697752,57,Laundry_Downlights,0,Lower_Floor
lighting,1619872193119395454,76,West_Spotlights,0,Backyard
lighting,1619872193551205796,73,South_Porch_Lights,0,South_Path
lighting,1619872201795745101,72,Rumpus_West_Downlights,0,Lower_Floor
lighting,1619872291133834248,37,Powder_Room_Fan,255,Middle_Floor
lighting,1619872380146596221,37,Powder_Room_Fan,0,Middle_Floor
lighting,1619872380188220182,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1619872612992958301,45,Kitchen_Downlights,0,Middle_Floor
lighting,1619872658300192938,22,Bathroom_Downlights,255,Upper_Floor
lighting,1619872668018257450,25,Kate_Bedroom_Fan,85,Upper_Floor
lighting,1619872687892727414,14,Ensuite_Downlights,255,Upper_Floor
lighting,1619872981852477225,14,Ensuite_Downlights,0,Upper_Floor
lighting,1619873150777130889,45,Kitchen_Downlights,255,Middle_Floor
lighting,1619873204953453011,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619873243786729431,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619873328582317210,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619873347030457396,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619873434967392087,23,Sam_Bedroom_Light,0,Upper_Floor
lighting,1619873465813044732,22,Bathroom_Downlights,0,Upper_Floor
lighting,1619873471589127888,11,Upper_Hallway_Floor_Lights,0,Upper_Floor
lighting,1619873490643767899,14,Ensuite_Downlights,255,Upper_Floor
lighting,1619873492166444009,45,Kitchen_Downlights,0,Middle_Floor
lighting,1619874002732029443,1,Balcony_Lights,0,Upper_Floor
lighting,1619874003246447931,13,Balcony_Uplights,0,Upper_Floor
lighting,1619874003762666882,53,East_Up_Lights,0,Front_Garden
lighting,1619874004287573620,29,Deck_Lights,0,Middle_Floor
lighting,1619874005134349656,33,Kitchen_Strip_Light,0,Middle_Floor
lighting,1619874005346669085,34,Island_Bench_Strip_Light,0,Middle_Floor
lighting,1619874005857082517,92,Garden_Lights_1,0,Front_Garden
lighting,1619874006384933002,93,Garden_Lights_2,0,Front_Garden
lighting,1619874006932186344,95,Christmas_Lights,0,Front_Garden
lighting,1619874280541895512,15,Walk_In_Robe_Light,0,Upper_Floor
lighting,1619874304830311413,14,Ensuite_Downlights,0,Upper_Floor
lighting,1619874914788842735,38,East_Spotlights,255,Front_Garden
lighting,1619874915124815537,54,Front_Door_Light,255,Front_Garden
lighting,1619874915658327488,89,Garage_External_Lights,255,Front_Garden
lighting,1619874951531492836,46,Kitchen_Pendant_Lights,0,Middle_Floor
lighting,1619874974720447562,22,Bathroom_Downlights,255,Upper_Floor
lighting,1619874978570566589,8,Bathroom_Fan,255,Upper_Floor
lighting,1619875232946741696,54,Front_Door_Light,0,Front_Garden
lighting,1619875233255576435,89,Garage_External_Lights,0,Front_Garden
lighting,1619875447139934409,17,Kate_Bedroom_Light,0,Upper_Floor
lighting,1619875501185297640,25,Kate_Bedroom_Fan,170,Upper_Floor
lighting,1619875501535228955,25,Kate_Bedroom_Fan,255,Upper_Floor
lighting,1619875501924110459,25,Kate_Bedroom_Fan,0,Upper_Floor
lighting,1619878402887080757,8,Bathroom_Fan,0,Upper_Floor
lighting,1619878403018724041,22,Bathroom_Downlights,0,Upper_Floor
lighting,1619884800972372103,88,Plant_Room_Subfloor_Fan,255,Pool_Area
lighting,1619892001081599225,10,Bathroom_Towel_Rail,255,Upper_Floor
lighting,1619895606046208918,88,Plant_Room_Subfloor_Fan,0,Pool_Area
lighting,1619896501042090687,30,MF_Subfloor_Fan,255,Middle_Floor
lighting,1619897401384693476,9,Ensuite_Towel_Rail,255,Upper_Floor
lighting,1619898881694381505,14,Ensuite_Downlights,255,Upper_Floor
lighting,1619898937116831812,14,Ensuite_Downlights,0,Upper_Floor
lighting,1619899201887226128,9,Ensuite_Towel_Rail,0,Upper_Floor
lighting,1619899203905278056,10,Bathroom_Towel_Rail,0,Upper_Floor
lighting,1619900102526997051,30,MF_Subfloor_Fan,0,Middle_Floor
lighting,1619900757677901975,22,Bathroom_Downlights,255,Upper_Floor
lighting,1619900838972652080,23,Sam_Bedroom_Light,255,Upper_Floor
lighting,1619900941175854783,40,Upper_Stair_Lights,0,Upper_Floor
lighting,1619900941676250157,38,East_Spotlights,0,Front_Garden
lighting,1619901702262954661,22,Bathroom_Downlights,0,Upper_Floor
lighting,1619903816799789425,3,Ensuite_Fan,255,Upper_Floor
lighting,1619903817236407510,14,Ensuite_Downlights,255,Upper_Floor
lighting,1619904172185922152,3,Ensuite_Fan,0,Upper_Floor
lighting,1619904172731305886,14,Ensuite_Downlights,0,Upper_Floor
lighting,1619907454576610729,3,Ensuite_Fan,255,Upper_Floor
lighting,1619907815866803961,22,Bathroom_Downlights,255,Upper_Floor
lighting,1619908455737677516,3,Ensuite_Fan,0,Upper_Floor
lighting,1619910001370952984,9,Ensuite_Towel_Rail,255,Upper_Floor
lighting,1619910362297490841,57,Laundry_Downlights,255,Lower_Floor
lighting,1619911142943388613,57,Laundry_Downlights,0,Lower_Floor
lighting,1619912006245553616,57,Laundry_Downlights,255,Lower_Floor
lighting,1619912026874813477,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619912047442725923,57,Laundry_Downlights,0,Lower_Floor
lighting,1619912070069926457,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619912687442111290,8,Bathroom_Fan,255,Upper_Floor
lighting,1619912759070678023,7,Bathroom_Heat_Light,255,Upper_Floor
lighting,1619913892629964703,8,Bathroom_Fan,0,Upper_Floor
lighting,1619913892947455745,7,Bathroom_Heat_Light,0,Upper_Floor
lighting,1619913909366108945,17,Kate_Bedroom_Light,255,Upper_Floor
lighting,1619914364850990677,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619914385826013773,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619914428255722440,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619914434576944025,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619914654526821627,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619914661133414508,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619914711969151527,17,Kate_Bedroom_Light,0,Upper_Floor
lighting,1619914751473083205,36,Right_Pantry_Light,255,Middle_Floor
lighting,1619914791194568874,36,Right_Pantry_Light,0,Middle_Floor
lighting,1619914795532538171,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619914807052438779,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619914932731608481,90,Garage_Light,255,Garage
lighting,1619915532514769496,90,Garage_Light,0,Garage
lighting,1619915607556112626,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619915628482437907,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619915629170965265,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619915629715139606,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619915641281737274,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619915646867019464,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619915946047527895,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619915953317078318,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619916167852375679,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619916171837794996,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619917205245839944,9,Ensuite_Towel_Rail,0,Upper_Floor
lighting,1619918315021846600,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1619918346411332858,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1619919695812150861,70,Guest_Bathroom_Downlight,255,Lower_Floor
lighting,1619919722504029693,70,Guest_Bathroom_Downlight,0,Lower_Floor
lighting,1619921319764340592,3,Ensuite_Fan,255,Upper_Floor
lighting,1619921320130071234,14,Ensuite_Downlights,255,Upper_Floor
lighting,1619922355864792065,3,Ensuite_Fan,0,Upper_Floor
lighting,1619922356299931625,14,Ensuite_Downlights,0,Upper_Floor
lighting,1619922678292214693,36,Right_Pantry_Light,255,Middle_Floor
lighting,1619922687491944545,36,Right_Pantry_Light,0,Middle_Floor
lighting,1619923241748045519,22,Bathroom_Downlights,0,Upper_Floor
lighting,1619926092133713957,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1619926736306902521,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619926741537996314,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619927398602552065,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1619927432666194774,14,Ensuite_Downlights,255,Upper_Floor
lighting,1619927433175810631,3,Ensuite_Fan,255,Upper_Floor
lighting,1619927886100802383,14,Ensuite_Downlights,0,Upper_Floor
lighting,1619927886483343817,3,Ensuite_Fan,0,Upper_Floor
lighting,1619930443134888979,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619930448940595543,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619930745933284274,36,Right_Pantry_Light,255,Middle_Floor
lighting,1619930754389781223,36,Right_Pantry_Light,0,Middle_Floor
lighting,1619931142493063538,36,Right_Pantry_Light,255,Middle_Floor
lighting,1619931151416307672,36,Right_Pantry_Light,0,Middle_Floor
lighting,1619931478869813705,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619931492811842259,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619931813571734693,36,Right_Pantry_Light,255,Middle_Floor
lighting,1619931820656628739,36,Right_Pantry_Light,0,Middle_Floor
lighting,1619932032661848981,52,Powder_Room_Downlight,255,Middle_Floor
lighting,1619932173677277922,36,Right_Pantry_Light,255,Middle_Floor
lighting,1619932175836709154,36,Right_Pantry_Light,0,Middle_Floor
lighting,1619932226752437926,32,Left_Pantry_Light,255,Middle_Floor
lighting,1619932245013755027,32,Left_Pantry_Light,0,Middle_Floor
lighting,1619932752142764461,52,Powder_Room_Downlight,0,Middle_Floor
lighting,1619933481297463030,86,Deck_Blind,252,Middle_Floor
lighting,1619933496247651075,86,Deck_Blind,2,Middle_Floor
lighting,1619934268543260283,90,Garage_Light,255,Garage
lighting,1619934376076116081,52,Powder_Room_Downlight,255,Middle_Floor
